1057,airplane
1058,deer
1059,bird
1060,horse
1061,dog
1062,bird
1063,truck
1064,automobile
1065,frog
1066,truck
1067,dog
1068,horse
1069,airplane
1070,cat
1071,cat
1072,deer
1073,horse
1074,cat
1075,bird
1076,truck
1077,bird
1078,frog
1079,horse
1080,horse
1081,deer
1082,dog
1083,deer
1084,ship
1085,ship
1086,ship
1087,horse
1088,deer
1089,bird
1090,airplane
1091,airplane
1092,ship
1093,truck
1094,airplane
1095,bird
1096,truck
1097,horse
1098,frog
1099,bird
1100,truck
1101,dog
1102,airplane
1103,cat
1104,automobile
1105,truck
1106,deer
1107,airplane
1108,truck
1109,truck
1110,deer
1111,bird
1112,horse
1113,ship
1114,frog
1115,deer
1116,bird
1117,truck
1118,deer
1119,airplane
1120,cat
1121,truck
1122,dog
1123,cat
1124,ship
1125,horse
1126,ship
1127,cat
1128,frog
1129,truck
1130,airplane
1131,cat
1132,deer
1133,dog
1134,frog
1135,airplane
1136,frog
1137,frog
1138,ship
1139,horse
1140,horse
1141,frog
1142,cat
1143,horse
1144,airplane
1145,frog
1146,deer
1147,automobile
1148,frog
1149,frog
1150,bird
1151,airplane
1152,truck
1153,bird
1154,bird
1155,horse
1156,airplane
1157,cat
1158,automobile
1159,airplane
1160,ship
1161,dog
1162,airplane
1163,airplane
1164,frog
1165,ship
1166,airplane
1167,airplane
1168,automobile
1169,deer
1170,cat
1171,dog
1172,truck
1173,airplane
1174,deer
1175,frog
1176,airplane
1177,deer
1178,truck
1179,dog
1180,frog
1181,frog
1182,cat
1183,automobile
1184,deer
1185,truck
1186,cat
1187,horse
1188,cat
1189,frog
1190,cat
1191,ship
1192,truck
1193,truck
1194,dog
1195,ship
1196,airplane
1197,horse
1198,deer
1199,frog
1200,dog
1201,truck
1202,bird
1203,frog
1204,dog
1205,deer
1206,dog
1207,dog
1208,cat
1209,bird
1210,frog
1211,truck
1212,truck
1213,truck
1214,truck
1215,ship
1216,cat
1217,cat
1218,airplane
1219,bird
1220,automobile
1221,airplane
1222,frog
1223,dog
1224,deer
1225,truck
1226,automobile
1227,automobile
1228,dog
1229,automobile
1230,truck
1231,horse
1232,cat
1233,deer
1234,automobile
1235,automobile
1236,frog
1237,cat
1238,dog
1239,cat
1240,frog
1241,cat
1242,deer
1243,ship
1244,airplane
1245,airplane
1246,ship
1247,horse
1248,bird
1249,horse
1250,automobile
1251,frog
1252,deer
1253,airplane
1254,ship
1255,ship
1256,cat
1257,bird
1258,bird
1259,frog
1260,automobile
1261,deer
1262,bird
1263,horse
1264,bird
1265,truck
1266,frog
1267,dog
1268,ship
1269,truck
1270,dog
1271,frog
1272,airplane
1273,ship
1274,cat
1275,bird
1276,frog
1277,bird
1278,horse
1279,cat
1280,cat
1281,cat
1282,ship
1283,truck
1284,frog
1285,truck
1286,cat
1287,deer
1288,horse
1289,cat
1290,frog
1291,automobile
1292,frog
1293,truck
1294,automobile
1295,truck
1296,deer
1297,frog
1298,horse
1299,airplane
1300,truck
1301,automobile
1302,airplane
1303,deer
1304,bird
1305,horse
1306,cat
1307,deer
1308,airplane
1309,airplane
1310,frog
1311,truck
1312,frog
1313,airplane
1314,frog
1315,deer
1316,automobile
1317,cat
1318,automobile
1319,dog
1320,truck
1321,dog
1322,frog
1323,ship
1324,cat
1325,horse
1326,bird
1327,deer
1328,automobile
1329,automobile
1330,airplane
1331,automobile
1332,ship
1333,truck
1334,truck
1335,dog
1336,deer
1337,frog
1338,bird
1339,automobile
1340,horse
1341,automobile
1342,frog
1343,airplane
1344,airplane
1345,airplane
1346,bird
1347,bird
1348,airplane
1349,horse
1350,frog
1351,dog
1352,cat
1353,bird
1354,airplane
1355,deer
1356,truck
1357,dog
1358,frog
1359,dog
1360,dog
1361,automobile
1362,horse
1363,deer
1364,deer
1365,airplane
1366,deer
1367,deer
1368,airplane
1369,frog
1370,automobile
1371,deer
1372,cat
1373,cat
1374,dog
1375,bird
1376,dog
1377,cat
1378,horse
1379,cat
1380,cat
1381,ship
1382,truck
1383,ship
1384,cat
1385,truck
1386,deer
1387,deer
1388,bird
1389,deer
1390,horse
1391,bird
1392,frog
1393,deer
1394,ship
1395,bird
1396,horse
1397,deer
1398,truck
1399,airplane
1400,ship
1401,truck
1402,ship
1403,deer
1404,automobile
1405,cat
1406,cat
1407,cat
1408,frog
1409,deer
1410,cat
1411,deer
1412,cat
1413,automobile
1414,dog
1415,truck
1416,dog
1417,ship
1418,frog
1419,cat
1420,frog
1421,truck
1422,ship
1423,frog
1424,dog
1425,airplane
1426,frog
1427,cat
1428,cat
1429,bird
1430,cat
1431,bird
1432,automobile
1433,truck
1434,cat
1435,automobile
1436,deer
1437,frog
1438,horse
1439,horse
1440,dog
1441,truck
1442,cat
1443,bird
1444,deer
1445,automobile
1446,dog
1447,frog
1448,deer
1449,deer
1450,deer
1451,airplane
1452,ship
1453,frog
1454,deer
1455,frog
1456,bird
1457,airplane
1458,horse
1459,ship
1460,airplane
1461,frog
1462,ship
1463,ship
1464,dog
1465,dog
1466,airplane
1467,truck
1468,deer
1469,ship
1470,cat
1471,dog
1472,bird
1473,frog
1474,bird
1475,bird
1476,horse
1477,bird
1478,truck
1479,truck
1480,deer
1481,bird
1482,dog
1483,ship
1484,ship
1485,cat
1486,horse
1487,frog
1488,cat
1489,horse
1490,horse
1491,airplane
1492,dog
1493,dog
1494,cat
1495,frog
1496,airplane
1497,dog
1498,truck
1499,ship
1500,truck
1501,ship
1502,bird
1503,ship
1504,truck
1505,horse
1506,bird
1507,airplane
1508,bird
1509,deer
1510,horse
1511,automobile
1512,bird
1513,deer
1514,airplane
1515,frog
1516,frog
1517,truck
1518,airplane
1519,bird
1520,airplane
1521,automobile
1522,ship
1523,truck
1524,frog
1525,truck
1526,cat
1527,airplane
1528,bird
1529,dog
1530,bird
1531,automobile
1532,ship
1533,cat
1534,bird
1535,bird
1536,ship
1537,frog
1538,deer
1539,ship
1540,truck
1541,ship
1542,cat
1543,truck
1544,deer
1545,truck
1546,bird
1547,truck
1548,frog
1549,deer
1550,deer
1551,dog
1552,truck
1553,automobile
1554,deer
1555,deer
1556,deer
1557,bird
1558,dog
1559,bird
1560,deer
1561,deer
1562,frog
1563,dog
1564,cat
1565,horse
1566,frog
1567,deer
1568,frog
1569,dog
1570,cat
1571,cat
1572,ship
1573,automobile
1574,deer
1575,deer
1576,ship
1577,truck
1578,airplane
1579,truck
1580,cat
1581,deer
1582,automobile
1583,ship
1584,deer
1585,airplane
1586,deer
1587,cat
1588,cat
1589,deer
1590,cat
1591,cat
1592,dog
1593,dog
1594,cat
1595,dog
1596,automobile
1597,deer
1598,bird
1599,frog
1600,airplane
1601,airplane
1602,truck
1603,dog
1604,ship
1605,cat
1606,deer
1607,ship
1608,horse
1609,cat
1610,frog
1611,deer
1612,truck
1613,dog
1614,truck
1615,bird
1616,airplane
1617,airplane
1618,bird
1619,horse
1620,truck
1621,ship
1622,frog
1623,ship
1624,automobile
1625,truck
1626,cat
1627,dog
1628,frog
1629,deer
1630,cat
1631,automobile
1632,airplane
1633,airplane
1634,deer
1635,truck
1636,airplane
1637,truck
1638,dog
1639,frog
1640,airplane
1641,automobile
1642,truck
1643,bird
1644,horse
1645,automobile
1646,dog
1647,truck
1648,automobile
1649,airplane
1650,automobile
1651,horse
1652,automobile
1653,deer
1654,cat
1655,truck
1656,cat
1657,automobile
1658,frog
1659,airplane
1660,truck
1661,bird
1662,truck
1663,horse
1664,ship
1665,cat
1666,automobile
1667,airplane
1668,ship
1669,ship
1670,automobile
1671,truck
1672,frog
1673,dog
1674,deer
1675,ship
1676,airplane
1677,frog
1678,deer
1679,deer
1680,cat
1681,airplane
1682,ship
1683,truck
1684,deer
1685,frog
1686,dog
1687,airplane
1688,airplane
1689,ship
1690,automobile
1691,frog
1692,dog
1693,truck
1694,horse
1695,airplane
1696,dog
1697,ship
1698,automobile
1699,ship
1700,cat
1701,airplane
1702,cat
1703,airplane
1704,dog
1705,dog
1706,bird
1707,truck
1708,cat
1709,bird
1710,truck
1711,horse
1712,deer
1713,horse
1714,frog
1715,airplane
1716,deer
1717,bird
1718,horse
1719,cat
1720,truck
1721,frog
1722,cat
1723,horse
1724,frog
1725,frog
1726,bird
1727,deer
1728,cat
1729,truck
1730,deer
1731,truck
1732,truck
1733,horse
1734,ship
1735,cat
1736,truck
1737,cat
1738,bird
1739,bird
1740,bird
1741,ship
1742,airplane
1743,frog
1744,cat
1745,bird
1746,automobile
1747,frog
1748,dog
1749,bird
1750,frog
1751,automobile
1752,airplane
1753,cat
1754,automobile
1755,frog
1756,dog
1757,truck
1758,airplane
1759,airplane
1760,horse
1761,airplane
1762,ship
1763,airplane
1764,frog
1765,frog
1766,ship
1767,cat
1768,truck
1769,airplane
1770,cat
1771,cat
1772,truck
1773,airplane
1774,cat
1775,airplane
1776,frog
1777,cat
1778,airplane
1779,ship
1780,cat
1781,truck
1782,bird
1783,dog
1784,bird
1785,dog
1786,automobile
1787,truck
1788,automobile
1789,airplane
1790,cat
1791,dog
1792,truck
1793,ship
1794,truck
1795,deer
1796,bird
1797,bird
1798,bird
1799,dog
1800,automobile
1801,cat
1802,cat
1803,bird
1804,airplane
1805,automobile
1806,dog
1807,cat
1808,truck
1809,ship
1810,automobile
1811,cat
1812,horse
1813,horse
1814,horse
1815,deer
1816,cat
1817,cat
1818,airplane
1819,airplane
1820,dog
1821,bird
1822,deer
1823,bird
1824,deer
1825,cat
1826,cat
1827,cat
1828,bird
1829,bird
1830,automobile
1831,truck
1832,airplane
1833,airplane
1834,truck
1835,bird
1836,cat
1837,airplane
1838,horse
1839,dog
1840,frog
1841,deer
1842,deer
1843,airplane
1844,horse
1845,frog
1846,bird
1847,dog
1848,airplane
1849,deer
1850,bird
1851,cat
1852,frog
1853,automobile
1854,ship
1855,cat
1856,truck
1857,frog
1858,horse
1859,airplane
1860,truck
1861,horse
1862,airplane
1863,cat
1864,frog
1865,dog
1866,airplane
1867,airplane
1868,dog
1869,dog
1870,cat
1871,airplane
1872,deer
1873,frog
1874,airplane
1875,bird
1876,deer
1877,ship
1878,airplane
1879,dog
1880,dog
1881,bird
1882,airplane
1883,bird
1884,cat
1885,cat
1886,automobile
1887,automobile
1888,cat
1889,horse
1890,cat
1891,frog
1892,truck
1893,automobile
1894,frog
1895,airplane
1896,airplane
1897,truck
1898,deer
1899,automobile
1900,horse
1901,cat
1902,cat
1903,airplane
1904,ship
1905,truck
1906,frog
1907,truck
1908,dog
1909,truck
1910,truck
1911,ship
1912,dog
1913,automobile
1914,dog
1915,truck
1916,dog
1917,deer
1918,airplane
1919,ship
1920,cat
1921,bird
1922,ship
1923,ship
1924,deer
1925,frog
1926,airplane
1927,airplane
1928,bird
1929,dog
1930,deer
1931,ship
1932,airplane
1933,truck
1934,deer
1935,truck
1936,frog
1937,ship
1938,horse
1939,truck
1940,frog
1941,dog
1942,ship
1943,frog
1944,horse
1945,frog
1946,cat
1947,ship
1948,airplane
1949,frog
1950,dog
1951,truck
1952,bird
1953,horse
1954,deer
1955,horse
1956,deer
1957,frog
1958,cat
1959,frog
1960,airplane
1961,truck
1962,deer
1963,frog
1964,cat
1965,truck
1966,cat
1967,automobile
1968,truck
1969,automobile
1970,frog
1971,truck
1972,frog
1973,cat
1974,ship
1975,dog
1976,airplane
1977,cat
1978,ship
1979,frog
1980,airplane
1981,ship
1982,dog
1983,truck
1984,bird
1985,bird
1986,cat
1987,horse
1988,airplane
1989,bird
1990,airplane
1991,frog
1992,airplane
1993,cat
1994,truck
1995,frog
1996,truck
1997,ship
1998,bird
1999,frog
2000,truck
2001,frog
2002,deer
2003,truck
2004,bird
2005,dog
2006,horse
2007,ship
2008,horse
2009,dog
2010,automobile
2011,deer
2012,horse
2013,horse
2014,airplane
2015,deer
2016,cat
2017,dog
2018,deer
2019,ship
2020,airplane
2021,airplane
2022,cat
2023,deer
2024,horse
2025,deer
2026,truck
2027,bird
2028,cat
2029,bird
2030,horse
2031,deer
2032,ship
2033,frog
2034,deer
2035,cat
2036,ship
2037,automobile
2038,dog
2039,horse
2040,bird
2041,airplane
2042,deer
2043,deer
2044,dog
2045,deer
2046,horse
2047,deer
2048,dog
2049,deer
2050,truck
2051,bird
2052,bird
2053,cat
2054,horse
2055,bird
2056,airplane
2057,automobile
2058,deer
2059,bird
2060,cat
2061,cat
2062,frog
2063,cat
2064,frog
2065,frog
2066,truck
2067,ship
2068,truck
2069,cat
2070,cat
2071,bird
2072,deer
2073,deer
2074,deer
2075,frog
2076,airplane
2077,ship
2078,airplane
2079,automobile
2080,airplane
2081,truck
2082,airplane
2083,automobile
2084,ship
2085,dog
2086,horse
2087,frog
2088,dog
2089,truck
2090,frog
2091,horse
2092,automobile
2093,cat
2094,cat
2095,truck
2096,ship
2097,airplane
2098,truck
2099,ship
2100,airplane
2101,horse
2102,airplane
2103,automobile
2104,dog
2105,airplane
2106,ship
2107,airplane
2108,ship
2109,truck
2110,frog
2111,deer
2112,horse
2113,frog
2114,automobile
2115,truck
2116,frog
2117,frog
2118,frog
2119,ship
2120,cat
2121,horse
2122,truck
2123,deer
2124,automobile
2125,truck
2126,deer
2127,ship
2128,ship
2129,ship
2130,truck
2131,bird
2132,horse
2133,cat
2134,truck
2135,airplane
2136,cat
2137,deer
2138,cat
2139,bird
2140,horse
2141,bird
2142,automobile
2143,cat
2144,bird
2145,bird
2146,airplane
2147,bird
2148,cat
2149,deer
2150,truck
2151,truck
2152,cat
2153,automobile
2154,airplane
2155,ship
2156,horse
2157,horse
2158,airplane
2159,truck
2160,ship
2161,frog
2162,automobile
2163,ship
2164,automobile
2165,frog
2166,frog
2167,frog
2168,frog
2169,airplane
2170,deer
2171,ship
2172,cat
2173,bird
2174,airplane
2175,dog
2176,dog
2177,bird
2178,truck
2179,truck
2180,dog
2181,frog
2182,automobile
2183,horse
2184,ship
2185,airplane
2186,automobile
2187,cat
2188,dog
2189,frog
2190,frog
2191,airplane
2192,frog
2193,ship
2194,automobile
2195,dog
2196,ship
2197,horse
2198,frog
2199,airplane
2200,frog
2201,airplane
2202,bird
2203,horse
2204,ship
2205,horse
2206,horse
2207,truck
2208,cat
2209,airplane
2210,frog
2211,ship
2212,airplane
2213,deer
2214,automobile
2215,truck
2216,ship
2217,ship
2218,automobile
2219,deer
2220,automobile
2221,truck
2222,automobile
2223,airplane
2224,dog
2225,frog
2226,automobile
2227,airplane
2228,cat
2229,horse
2230,deer
2231,airplane
2232,truck
2233,ship
2234,airplane
2235,bird
2236,airplane
2237,cat
2238,frog
2239,ship
2240,horse
2241,ship
2242,truck
2243,automobile
2244,horse
2245,frog
2246,horse
2247,frog
2248,automobile
2249,automobile
2250,airplane
2251,cat
2252,horse
2253,dog
2254,cat
2255,truck
2256,ship
2257,ship
2258,cat
2259,airplane
2260,frog
2261,airplane
2262,truck
2263,horse
2264,deer
2265,bird
2266,airplane
2267,cat
2268,dog
2269,horse
2270,frog
2271,automobile
2272,ship
2273,automobile
2274,deer
2275,horse
2276,horse
2277,truck
2278,ship
2279,ship
2280,horse
2281,frog
2282,bird
2283,deer
2284,frog
2285,frog
2286,airplane
2287,truck
2288,cat
2289,ship
2290,frog
2291,dog
2292,cat
2293,frog
2294,truck
2295,bird
2296,dog
2297,airplane
2298,airplane
2299,airplane
2300,cat
2301,frog
2302,horse
2303,cat
2304,airplane
2305,airplane
2306,airplane
2307,dog
2308,cat
2309,airplane
2310,cat
2311,truck
2312,automobile
2313,dog
2314,cat
2315,truck
2316,cat
2317,ship
2318,ship
2319,deer
2320,cat
2321,deer
2322,deer
2323,frog
2324,frog
2325,dog
2326,cat
2327,frog
2328,frog
2329,truck
2330,dog
2331,cat
2332,automobile
2333,bird
2334,automobile
2335,frog
2336,cat
2337,deer
2338,airplane
2339,airplane
2340,bird
2341,bird
2342,horse
2343,truck
2344,truck
2345,airplane
2346,frog
2347,frog
2348,deer
2349,frog
2350,cat
2351,cat
2352,frog
2353,horse
2354,bird
2355,deer
2356,deer
2357,horse
2358,cat
2359,bird
2360,airplane
2361,ship
2362,frog
2363,truck
2364,frog
2365,airplane
2366,truck
2367,cat
2368,ship
2369,truck
2370,ship
2371,horse
2372,dog
2373,ship
2374,frog
2375,airplane
2376,frog
2377,automobile
2378,ship
2379,dog
2380,truck
2381,automobile
2382,frog
2383,truck
2384,airplane
2385,cat
2386,airplane
2387,cat
2388,truck
2389,bird
2390,deer
2391,bird
2392,automobile
2393,truck
2394,frog
2395,deer
2396,dog
2397,bird
2398,frog
2399,cat
2400,ship
2401,automobile
2402,cat
2403,airplane
2404,dog
2405,bird
2406,cat
2407,ship
2408,automobile
2409,deer
2410,frog
2411,cat
2412,ship
2413,ship
2414,cat
2415,deer
2416,bird
2417,bird
2418,frog
2419,cat
2420,bird
2421,deer
2422,deer
2423,horse
